"","MSN","StateCode","Year","Data"
"2752","CLRCB","TX",1961,94.03702
"2753","CLRCB","TX",1962,97.72546
"2754","CLRCB","TX",1963,72.88173
"2755","CLRCB","TX",1964,60.79019
"2756","CLRCB","TX",1965,51.33538
"2757","CLRCB","TX",1966,58.93678
"2758","CLRCB","TX",1967,47.15455
"2759","CLRCB","TX",1968,22.05503
"2760","CLRCB","TX",1969,15.94387
"2761","CLRCB","TX",1970,13.63403
"2762","CLRCB","TX",1971,7.35572
"2763","CLRCB","TX",1972,5.84191
"2764","CLRCB","TX",1973,5.59974
"2765","CLRCB","TX",1974,6.0389
"2766","CLRCB","TX",1975,0
"2767","CLRCB","TX",1976,0
"2768","CLRCB","TX",1977,8.54737
"2769","CLRCB","TX",1978,0
"2770","CLRCB","TX",1979,0
"2771","CLRCB","TX",1980,3.1921
"2772","CLRCB","TX",1981,17.38216
"2773","CLRCB","TX",1982,22.32695
"2774","CLRCB","TX",1983,0
"2775","CLRCB","TX",1984,0
"2776","CLRCB","TX",1985,34.66649
"2777","CLRCB","TX",1986,80.37088
"2778","CLRCB","TX",1987,157.47163
"2779","CLRCB","TX",1988,242.99579
"2780","CLRCB","TX",1989,65.42216
"2781","CLRCB","TX",1990,53.88974
"2782","CLRCB","TX",1991,49.45874
"2783","CLRCB","TX",1992,38.50322
"2784","CLRCB","TX",1993,20.63276
"2785","CLRCB","TX",1994,0.27407
"2786","CLRCB","TX",1995,0
"2787","CLRCB","TX",1996,0
"2788","CLRCB","TX",1997,0.19643
"2789","CLRCB","TX",1998,38.9047
"2790","CLRCB","TX",1999,16.27205
"2791","CLRCB","TX",2000,22.39835
"2792","CLRCB","TX",2001,47.75403
"2793","CLRCB","TX",2002,146.5803
"2794","CLRCB","TX",2003,351.19914
"2795","CLRCB","TX",2004,28.05523
"2796","CLRCB","TX",2005,24.72638
"2797","CLRCB","TX",2006,0.24497
"2798","CLRCB","TX",2007,0.05544
"2799","CLRCB","TX",2008,31.92684
"2800","CLRCB","TX",2009,37.51174
"2801","CLRCD","TX",1970,0.90356
"2802","CLRCD","TX",1971,0.83727
"2803","CLRCD","TX",1972,0.98446
"2804","CLRCD","TX",1973,1.482
"2805","CLRCD","TX",1974,1.074
"2806","CLRCD","TX",1975,0
"2807","CLRCD","TX",1976,0
"2808","CLRCD","TX",1977,1.61
"2809","CLRCD","TX",1978,0
"2810","CLRCD","TX",1979,0
"2811","CLRCD","TX",1980,2.53573
"2812","CLRCD","TX",1981,3.42291
"2813","CLRCD","TX",1982,3.1752
"2814","CLRCD","TX",1983,0
"2815","CLRCD","TX",1984,0
"2816","CLRCD","TX",1985,2.83438
"2817","CLRCD","TX",1986,2.77816
"2818","CLRCD","TX",1987,2.40045
"2819","CLRCD","TX",1988,2.12288
"2820","CLRCD","TX",1989,2.42505
"2821","CLRCD","TX",1990,2.41275
"2822","CLRCD","TX",1991,2.35829
"2823","CLRCD","TX",1992,2.43383
"2824","CLRCD","TX",1993,2.15626
"2825","CLRCD","TX",1994,2.24937
"2826","CLRCD","TX",1995,0
"2827","CLRCD","TX",1996,0
"2828","CLRCD","TX",1997,2.13518
"2829","CLRCD","TX",1998,2.09653
"2830","CLRCD","TX",1999,2.04909
"2831","CLRCD","TX",2000,2.12639
"2832","CLRCD","TX",2001,2.25288
"2833","CLRCD","TX",2002,2.43321
"2834","CLRCD","TX",2003,2.24058
"2835","CLRCD","TX",2004,2.11761
"2836","CLRCD","TX",2005,2.4514
"2837","CLRCD","TX",2006,3.73386
"2838","CLRCD","TX",2007,2.9433
"2839","CLRCD","TX",2008,3.47034
"2840","CLRCD","TX",2009,3.7163
"2841","CLRCP","TX",1960,10.29298
"2842","CLRCP","TX",1961,6.29459
"2843","CLRCP","TX",1962,6.54339
"2844","CLRCP","TX",1963,4.884
"2845","CLRCP","TX",1964,4.07694
"2846","CLRCP","TX",1965,3.45148
"2847","CLRCP","TX",1966,3.97785
"2848","CLRCP","TX",1967,3.1959
"2849","CLRCP","TX",1968,1.4956
"2850","CLRCP","TX",1969,1.08904
"2851","CLRCP","TX",1970,0.94908
"2852","CLRCP","TX",1971,0.51615
"2853","CLRCP","TX",1972,0.41111
"2854","CLRCP","TX",1973,0.39362
"2855","CLRCP","TX",1974,0.43135
"2856","CLRCP","TX",1975,0
"2857","CLRCP","TX",1976,0
"2858","CLRCP","TX",1977,0.64743
"2859","CLRCP","TX",1978,0
"2860","CLRCP","TX",1979,0
"2861","CLRCP","TX",1980,0.21
"2862","CLRCP","TX",1981,0.89988
"2863","CLRCP","TX",1982,1.18999
"2864","CLRCP","TX",1983,0
"2865","CLRCP","TX",1984,0
"2866","CLRCP","TX",1985,1.54001
"2867","CLRCP","TX",1986,3.22
"2868","CLRCP","TX",1987,6.693
"2869","CLRCP","TX",1988,10.34
"2870","CLRCP","TX",1989,2.73
"2871","CLRCP","TX",1990,2.081
"2872","CLRCP","TX",1991,1.92312
"2873","CLRCP","TX",1992,1.77426
"2874","CLRCP","TX",1993,1.12068
"2875","CLRCP","TX",1994,0.0105
"2876","CLRCP","TX",1995,0
"2877","CLRCP","TX",1996,0
"2878","CLRCP","TX",1997,0.0077
"2879","CLRCP","TX",1998,1.56758
"2880","CLRCP","TX",1999,1.00128
"2881","CLRCP","TX",2000,1.37582
"2882","CLRCP","TX",2001,1.86371
"2883","CLRCP","TX",2002,7.84466
"2884","CLRCP","TX",2003,18.26528
"2885","CLRCP","TX",2004,1.09237
"2886","CLRCP","TX",2005,0.96153
"2887","CLRCP","TX",2006,0.00972
"2888","CLRCP","TX",2007,0.0022
"2889","CLRCP","TX",2008,1.16169
"2890","CLRCP","TX",2009,1.37657
"2891","CLRCV","TX",1970,0.01232
"2892","CLRCV","TX",1971,0.00616
"2893","CLRCV","TX",1972,0.00575
"2894","CLRCV","TX",1973,0.0083
"2895","CLRCV","TX",1974,0.00649
"2896","CLRCV","TX",1975,0
"2897","CLRCV","TX",1976,0
"2898","CLRCV","TX",1977,0.01376
"2899","CLRCV","TX",1978,0
"2900","CLRCV","TX",1979,0
"2901","CLRCV","TX",1980,0.00809
"2902","CLRCV","TX",1981,0.0595
"2903","CLRCV","TX",1982,0.07089
"2904","CLRCV","TX",1983,0
"2905","CLRCV","TX",1984,0
"2906","CLRCV","TX",1985,0.09826
"2907","CLRCV","TX",1986,0.22328
"2908","CLRCV","TX",1987,0.378
"2909","CLRCV","TX",1988,0.51585
"2910","CLRCV","TX",1989,0.15865
"2911","CLRCV","TX",1990,0.13002
"2912","CLRCV","TX",1991,0.11664
"2913","CLRCV","TX",1992,0.09371
"2914","CLRCV","TX",1993,0.04449
"2915","CLRCV","TX",1994,0.00062
"2916","CLRCV","TX",1995,0
"2917","CLRCV","TX",1996,0
"2918","CLRCV","TX",1997,0.00042
"2919","CLRCV","TX",1998,0.08156
"2920","CLRCV","TX",1999,0.03334
"2921","CLRCV","TX",2000,0.04763
"2922","CLRCV","TX",2001,0.10758
"2923","CLRCV","TX",2002,0.35666
"2924","CLRCV","TX",2003,0.78689
"2925","CLRCV","TX",2004,0.05941
"2926","CLRCV","TX",2005,0.06061
"2927","CLRCV","TX",2006,0.00091
"2928","CLRCV","TX",2007,0.00016
"2929","CLRCV","TX",2008,0.1108
"2930","CLRCV","TX",2009,0.1394
"2931","CLRFB","TX",1970,0
"2932","CLRFB","TX",1971,0
"2933","CLRFB","TX",1972,0
"2934","CLRFB","TX",1973,0
"2935","CLRFB","TX",1974,0
"2936","CLRFB","TX",1975,0
"2937","CLRFB","TX",1976,0
"2938","CLRFB","TX",1977,0
"2939","CLRFB","TX",1978,0
"2940","CLRFB","TX",1979,0
"2941","CLRFB","TX",1980,0
"2942","CLRFB","TX",1981,66.00306
"2943","CLRFB","TX",1982,608.09713
"2944","CLRFB","TX",1983,81.85294
"2945","CLRFB","TX",1984,1088.42632
"2946","CLRFB","TX",1985,854.72143
"2947","CLRFB","TX",1986,0
"2948","CLRFB","TX",1987,0
"2949","CLRFB","TX",1988,0
"2950","CLRFB","TX",1989,0
"2951","CLRFB","TX",1990,0
"2952","CLRFB","TX",1991,0
"2953","CLRFB","TX",1992,0
"2954","CLRFB","TX",1993,0
"2955","CLRFB","TX",1994,0
"2956","CLRFB","TX",1995,0
"2957","CLRFB","TX",1996,0
"2958","CLRFB","TX",1997,0
"2959","CLRFB","TX",1998,0
"2960","CLRFB","TX",1999,0
"2961","CLRFB","TX",2000,0
"2962","CLRFB","TX",2001,0
"2963","CLRFB","TX",2002,0
"2964","CLRFB","TX",2003,0
"2965","CLRFB","TX",2004,0
"2966","CLRFB","TX",2005,0
"2967","CLRFB","TX",2006,0
"2968","CLRFB","TX",2007,0
"2969","CLRFB","TX",2008,0
"2970","CLRFB","TX",2009,0
"2971","CLTCB","TX",1960,24973.50023
"2972","CLTCB","TX",1961,18203.31918
"2973","CLTCB","TX",1962,20582.13241
"2974","CLTCB","TX",1963,19173.18137
"2975","CLTCB","TX",1964,26231.64422
"2976","CLTCB","TX",1965,29182.3709
"2977","CLTCB","TX",1966,27843.51254
"2978","CLTCB","TX",1967,23523.05369
"2979","CLTCB","TX",1968,24996.16792
"2980","CLTCB","TX",1969,25141.17685
"2981","CLTCB","TX",1970,30766.97153
"2982","CLTCB","TX",1971,24047.85711
"2983","CLTCB","TX",1972,50140.23599
"2984","CLTCB","TX",1973,125909.1766
"2985","CLTCB","TX",1974,133140.8435
"2986","CLTCB","TX",1975,196171.6773
"2987","CLTCB","TX",1976,226342.1596
"2988","CLTCB","TX",1977,288186.5403
"2989","CLTCB","TX",1978,418437.8002
"2990","CLTCB","TX",1979,587641.9574
"2991","CLTCB","TX",1980,734144.6213
"2992","CLTCB","TX",1981,858514.3909
"2993","CLTCB","TX",1982,931064.9405
"2994","CLTCB","TX",1983,1016757.994
"2995","CLTCB","TX",1984,1074868.477
"2996","CLTCB","TX",1985,1148998.132
"2997","CLTCB","TX",1986,1162745.476
"2998","CLTCB","TX",1987,1203924.703
"2999","CLTCB","TX",1988,1264112.975
"3000","CLTCB","TX",1989,1335905.732
"3001","CLTCB","TX",1990,1333670.519
"3002","CLTCB","TX",1991,1333449.454
"3003","CLTCB","TX",1992,1324063.139
"3004","CLTCB","TX",1993,1430675.537
"3005","CLTCB","TX",1994,1389409.443
"3006","CLTCB","TX",1995,1364800.239
"3007","CLTCB","TX",1996,1485577.296
"3008","CLTCB","TX",1997,1523201.246
"3009","CLTCB","TX",1998,1488589.371
"3010","CLTCB","TX",1999,1530425.966
"3011","CLTCB","TX",2000,1548184.286
"3012","CLTCB","TX",2001,1492976.626
"3013","CLTCB","TX",2002,1550325.051
"3014","CLTCB","TX",2003,1603971.257
"3015","CLTCB","TX",2004,1626029.094
"3016","CLTCB","TX",2005,1627863.257
"3017","CLTCB","TX",2006,1610301.254
"3018","CLTCB","TX",2007,1609154.668
"3019","CLTCB","TX",2008,1605925.493
"3020","CLTCB","TX",2009,1497854.311
"3021","CLTCD","TX",1970,0.38555
"3022","CLTCD","TX",1971,0.44637
"3023","CLTCD","TX",1972,0.39165
"3024","CLTCD","TX",1973,0.4237
"3025","CLTCD","TX",1974,0.67099
"3026","CLTCD","TX",1975,0.61268
"3027","CLTCD","TX",1976,0.74409
"3028","CLTCD","TX",1977,0.79707
"3029","CLTCD","TX",1978,0.87401
"3030","CLTCD","TX",1979,1.13718
"3031","CLTCD","TX",1980,1.21575
"3032","CLTCD","TX",1981,1.46963
"3033","CLTCD","TX",1982,1.60728
"3034","CLTCD","TX",1983,1.68373
"3035","CLTCD","TX",1984,1.6831
"3036","CLTCD","TX",1985,1.59665
"3037","CLTCD","TX",1986,1.54682
"3038","CLTCD","TX",1987,1.53731
"3039","CLTCD","TX",1988,1.4653
"3040","CLTCD","TX",1989,1.44052
"3041","CLTCD","TX",1990,1.43835
"3042","CLTCD","TX",1991,1.48654
"3043","CLTCD","TX",1992,1.48082
"3044","CLTCD","TX",1993,1.42127
"3045","CLTCD","TX",1994,1.34478
"3046","CLTCD","TX",1995,1.33313
"3047","CLTCD","TX",1996,1.29217
"3048","CLTCD","TX",1997,1.26093
"3049","CLTCD","TX",1998,1.24926
"3050","CLTCD","TX",1999,1.21108
"3051","CLTCD","TX",2000,1.2288
"3052","CLTCD","TX",2001,1.33483
"3053","CLTCD","TX",2002,1.27599
"3054","CLTCD","TX",2003,1.26214
"3055","CLTCD","TX",2004,1.32058
"3056","CLTCD","TX",2005,1.34542
"3057","CLTCD","TX",2006,1.50535
"3058","CLTCD","TX",2007,1.65473
"3059","CLTCD","TX",2008,1.90476
"3060","CLTCD","TX",2009,1.89361
"3061","CLTCP","TX",1960,1066.63629
"3062","CLTCP","TX",1961,774.15508
"3063","CLTCP","TX",1962,826.55709
"3064","CLTCP","TX",1963,768.38586
"3065","CLTCP","TX",1964,1049.59586
"3066","CLTCP","TX",1965,1145.68055
"3067","CLTCP","TX",1966,1084.90011
"3068","CLTCP","TX",1967,921.92861
"3069","CLTCP","TX",1968,977.918
"3070","CLTCP","TX",1969,940.61217
"3071","CLTCP","TX",1970,1153.63516
"3072","CLTCP","TX",1971,920.57215
"3073","CLTCP","TX",1972,2773.61656
"3074","CLTCP","TX",1973,7885.09225
"3075","CLTCP","TX",1974,8475.66652
"3076","CLTCP","TX",1975,12765.0304
"3077","CLTCP","TX",1976,15980.94226
"3078","CLTCP","TX",1977,19671.37643
"3079","CLTCP","TX",1978,28758.73836
"3080","CLTCP","TX",1979,39408.95844
"3081","CLTCP","TX",1980,48601.91538
"3082","CLTCP","TX",1981,56364.06096
"3083","CLTCP","TX",1982,61217.04279
"3084","CLTCP","TX",1983,68200.58951
"3085","CLTCP","TX",1984,72452.28353
"3086","CLTCP","TX",1985,77016.95787
"3087","CLTCP","TX",1986,79259.182
"3088","CLTCP","TX",1987,82914.51601
"3089","CLTCP","TX",1988,86643.656
"3090","CLTCP","TX",1989,91442.618
"3091","CLTCP","TX",1990,91415.396
"3092","CLTCP","TX",1991,92064.029
"3093","CLTCP","TX",1992,91568.411
"3094","CLTCP","TX",1993,96808.57001
"3095","CLTCP","TX",1994,93829.27114
"3096","CLTCP","TX",1995,92612.387
"3097","CLTCP","TX",1996,98997.20151
"3098","CLTCP","TX",1997,101302.6995
"3099","CLTCP","TX",1998,99096.95573
"3100","CLTCP","TX",1999,102151.3899
"3101","CLTCP","TX",2000,101578.1227
"3102","CLTCP","TX",2001,96893.66565
"3103","CLTCP","TX",2002,99784.65469
"3104","CLTCP","TX",2003,104541.5897
"3105","CLTCP","TX",2004,105922.3603
"3106","CLTCP","TX",2005,105327.3667
"3107","CLTCP","TX",2006,103762.8264
"3108","CLTCP","TX",2007,104783.615
"3109","CLTCP","TX",2008,103657.0836
"3110","CLTCP","TX",2009,96253.46915
"3111","CLTCV","TX",1970,11.86221
"3112","CLTCV","TX",1971,10.73431
"3113","CLTCV","TX",1972,19.63733
"3114","CLTCV","TX",1973,53.34815
"3115","CLTCV","TX",1974,89.33609
"3116","CLTCV","TX",1975,120.19087
"3117","CLTCV","TX",1976,168.42003
"3118","CLTCV","TX",1977,229.70522
"3119","CLTCV","TX",1978,365.71929
"3120","CLTCV","TX",1979,668.25202
"3121","CLTCV","TX",1980,892.53593
"3122","CLTCV","TX",1981,1261.60445
"3123","CLTCV","TX",1982,1495.5006
"3124","CLTCV","TX",1983,1711.80598
"3125","CLTCV","TX",1984,1807.28121
"3126","CLTCV","TX",1985,1833.17946
"3127","CLTCV","TX",1986,1798.56117
"3128","CLTCV","TX",1987,1850.79963
"3129","CLTCV","TX",1988,1852.30738
"3130","CLTCV","TX",1989,1924.39985
"3131","CLTCV","TX",1990,1918.27893
"3132","CLTCV","TX",1991,1982.22987
"3133","CLTCV","TX",1992,1960.69349
"3134","CLTCV","TX",1993,2033.37969
"3135","CLTCV","TX",1994,1868.45415
"3136","CLTCV","TX",1995,1819.45234
"3137","CLTCV","TX",1996,1919.61289
"3138","CLTCV","TX",1997,1920.64645
"3139","CLTCV","TX",1998,1859.6418
"3140","CLTCV","TX",1999,1853.46518
"3141","CLTCV","TX",2000,1902.40362
"3142","CLTCV","TX",2001,1992.86733
"3143","CLTCV","TX",2002,1978.19537
"3144","CLTCV","TX",2003,2024.43185
"3145","CLTCV","TX",2004,2147.30428
"3146","CLTCV","TX",2005,2190.16775
"3147","CLTCV","TX",2006,2424.06198
"3148","CLTCV","TX",2007,2662.7217
"3149","CLTCV","TX",2008,3058.90695
"3150","CLTCV","TX",2009,2836.34499
"3151","CLTXB","TX",1960,24973.50023
"3152","CLTXB","TX",1961,18203.31918
"3153","CLTXB","TX",1962,20582.13241
"3154","CLTXB","TX",1963,19173.18137
"3155","CLTXB","TX",1964,26231.64422
"3156","CLTXB","TX",1965,29182.3709
"3157","CLTXB","TX",1966,27843.51254
"3158","CLTXB","TX",1967,23523.05369
"3159","CLTXB","TX",1968,24996.16792
"3160","CLTXB","TX",1969,25141.17685
"3161","CLTXB","TX",1970,30766.97153
"3162","CLTXB","TX",1971,23918.23111
"3163","CLTXB","TX",1972,24227.97199
"3164","CLTXB","TX",1973,59672.60064
"3165","CLTXB","TX",1974,60393.25953
"3166","CLTXB","TX",1975,77663.05459
"3167","CLTXB","TX",1976,62911.38549
"3168","CLTXB","TX",1977,55770.80268
"3169","CLTXB","TX",1978,61236.14428
"3170","CLTXB","TX",1979,83619.03196
"3171","CLTXB","TX",1980,63353.91371
"3172","CLTXB","TX",1981,91514.60359
"3173","CLTXB","TX",1982,83896.687
"3174","CLTXB","TX",1983,65888.38923
"3175","CLTXB","TX",1984,93080.0384
"3176","CLTXB","TX",1985,85564.52888
"3177","CLTXB","TX",1986,72583.03932
"3178","CLTXB","TX",1987,62568.16415
"3179","CLTXB","TX",1988,53274.67755
"3180","CLTXB","TX",1989,62573.15947
"3181","CLTXB","TX",1990,61750.41748
"3182","CLTXB","TX",1991,63461.82084
"3183","CLTXB","TX",1992,60678.743
"3184","CLTXB","TX",1993,70996.3339
"3185","CLTXB","TX",1994,82844.23981
"3186","CLTXB","TX",1995,63673.99545
"3187","CLTXB","TX",1996,73750.99532
"3188","CLTXB","TX",1997,74120.35879
"3189","CLTXB","TX",1998,63282.80419
"3190","CLTXB","TX",1999,62702.98609
"3191","CLTXB","TX",2000,73301.59035
"3192","CLTXB","TX",2001,75897.64954
"3193","CLTXB","TX",2002,72848.89125
"3194","CLTXB","TX",2003,75195.64103
"3195","CLTXB","TX",2004,71217.67275
"3196","CLTXB","TX",2005,70386.91146
"3197","CLTXB","TX",2006,70922.08914
"3198","CLTXB","TX",2007,40434.01174
"3199","CLTXB","TX",2008,39295.41791
"3200","CLTXB","TX",2009,17437.90996
"3201","CLTXD","TX",1970,0.385552746
"3202","CLTXD","TX",1971,0.447632333
"3203","CLTXD","TX",1972,0.579505515
"3204","CLTXD","TX",1973,0.757485369
"3205","CLTXD","TX",1974,1.275671779
"3206","CLTXD","TX",1975,1.201211188
"3207","CLTXD","TX",1976,1.793853339
"3208","CLTXD","TX",1977,1.693344138
"3209","CLTXD","TX",1978,2.02905
"3210","CLTXD","TX",1979,2.0906
"3211","CLTXD","TX",1980,1.276620699
"3212","CLTXD","TX",1981,1.59237019
"3213","CLTXD","TX",1982,1.721970285
"3214","CLTXD","TX",1983,1.7087
"3215","CLTXD","TX",1984,1.76957
"3216","CLTXD","TX",1985,1.642427039
"3217","CLTXD","TX",1986,1.514124883
"3218","CLTXD","TX",1987,1.269244183
"3219","CLTXD","TX",1988,1.313070611
"3220","CLTXD","TX",1989,1.267971012
"3221","CLTXD","TX",1990,1.136494743
"3222","CLTXD","TX",1991,1.237254371
"3223","CLTXD","TX",1992,1.268769747
"3224","CLTXD","TX",1993,1.158370091
"3225","CLTXD","TX",1994,1.262503283
"3226","CLTXD","TX",1995,1.25399
"3227","CLTXD","TX",1996,1.23792
"3228","CLTXD","TX",1997,1.294702231
"3229","CLTXD","TX",1998,1.480448962
"3230","CLTXD","TX",1999,1.477408383
"3231","CLTXD","TX",2000,1.262933935
"3232","CLTXD","TX",2001,1.38109884
"3233","CLTXD","TX",2002,1.275733666
"3234","CLTXD","TX",2003,1.281191823
"3235","CLTXD","TX",2004,1.418425543
"3236","CLTXD","TX",2005,1.542909236
"3237","CLTXD","TX",2006,1.888376342
"3238","CLTXD","TX",2007,2.47464063
"3239","CLTXD","TX",2008,2.788344575
"3240","CLTXD","TX",2009,3.897619126
"3241","CLTXP","TX",1960,1066.63629
"3242","CLTXP","TX",1961,774.15508
"3243","CLTXP","TX",1962,826.55709
"3244","CLTXP","TX",1963,768.38586
"3245","CLTXP","TX",1964,1049.59586
"3246","CLTXP","TX",1965,1145.68055
"3247","CLTXP","TX",1966,1084.90011
"3248","CLTXP","TX",1967,921.92861
"3249","CLTXP","TX",1968,977.918
"3250","CLTXP","TX",1969,940.61217
"3251","CLTXP","TX",1970,1153.63516
"3252","CLTXP","TX",1971,911.31315
"3253","CLTXP","TX",1972,922.74056
"3254","CLTXP","TX",1973,3153.90825
"3255","CLTXP","TX",1974,3279.41052
"3256","CLTXP","TX",1975,3720.6764
"3257","CLTXP","TX",1976,3629.82126
"3258","CLTXP","TX",1977,3161.12943
"3259","CLTXP","TX",1978,3649.11936
"3260","CLTXP","TX",1979,4473.30744
"3261","CLTXP","TX",1980,3251.00838
"3262","CLTXP","TX",1981,5221.80896
"3263","CLTXP","TX",1982,4676.58779
"3264","CLTXP","TX",1983,4193.96551
"3265","CLTXP","TX",1984,5495.28653
"3266","CLTXP","TX",1985,5198.95387
"3267","CLTXP","TX",1986,4501.991
"3268","CLTXP","TX",1987,4112.39401
"3269","CLTXP","TX",1988,3755.058
"3270","CLTXP","TX",1989,4287.813
"3271","CLTXP","TX",1990,4167.426
"3272","CLTXP","TX",1991,4208.261
"3273","CLTXP","TX",1992,4235.177
"3274","CLTXP","TX",1993,4673.15301
"3275","CLTXP","TX",1994,5350.37514
"3276","CLTXP","TX",1995,4254.753
"3277","CLTXP","TX",1996,4807.69451
"3278","CLTXP","TX",1997,4765.91248
"3279","CLTXP","TX",1998,4436.22873
"3280","CLTXP","TX",1999,4405.69393
"3281","CLTXP","TX",2000,4502.55469
"3282","CLTXP","TX",2001,4455.85865
"3283","CLTXP","TX",2002,4111.96869
"3284","CLTXP","TX",2003,4272.31067
"3285","CLTXP","TX",2004,4159.36126
"3286","CLTXP","TX",2005,4094.3957
"3287","CLTXP","TX",2006,4101.86435
"3288","CLTXP","TX",2007,1867.82696
"3289","CLTXP","TX",2008,1817.15661
"3290","CLTXP","TX",2009,846.81915
"3291","CLTXV","TX",1970,11.86221
"3292","CLTXV","TX",1971,10.70657
"3293","CLTXV","TX",1972,14.04028
"3294","CLTXV","TX",1973,45.20105
"3295","CLTXV","TX",1974,77.04175
"3296","CLTXV","TX",1975,93.28941
"3297","CLTXV","TX",1976,112.85357
"3298","CLTXV","TX",1977,94.43926
"3299","CLTXV","TX",1978,124.25097
"3300","CLTXV","TX",1979,174.81358
"3301","CLTXV","TX",1980,80.87917
"3302","CLTXV","TX",1981,145.61976
"3303","CLTXV","TX",1982,143.42007
"3304","CLTXV","TX",1983,112.4433
"3305","CLTXV","TX",1984,162.78558
"3306","CLTXV","TX",1985,139.12973
"3307","CLTXV","TX",1986,109.89956
"3308","CLTXV","TX",1987,79.41428
"3309","CLTXV","TX",1988,69.95341
"3310","CLTXV","TX",1989,79.34095
"3311","CLTXV","TX",1990,70.17902
"3312","CLTXV","TX",1991,78.51841
"3313","CLTXV","TX",1992,76.98736
"3314","CLTXV","TX",1993,82.24003
"3315","CLTXV","TX",1994,104.59113
"3316","CLTXV","TX",1995,79.84655
"3317","CLTXV","TX",1996,91.29783
"3318","CLTXV","TX",1997,95.9638
"3319","CLTXV","TX",1998,93.68696
"3320","CLTXV","TX",1999,92.63792
"3321","CLTXV","TX",2000,92.57506
"3322","CLTXV","TX",2001,104.82216
"3323","CLTXV","TX",2002,92.93579
"3324","CLTXV","TX",2003,96.34004
"3325","CLTXV","TX",2004,101.01697
"3326","CLTXV","TX",2005,108.60061
"3327","CLTXV","TX",2006,133.9276
"3328","CLTXV","TX",2007,100.05964
"3329","CLTXV","TX",2008,109.56917
"3330","CLTXV","TX",2009,67.96632
"3331","CLXCD","TX",1970,0.8592
"3332","CLXCD","TX",1971,0.6815
"3333","CLXCD","TX",1972,0.23376
"3334","CLXCD","TX",1973,0.36018
"3335","CLXCD","TX",1974,0.54651
"3336","CLXCD","TX",1975,0.46447
"3337","CLXCD","TX",1976,0.67048
"3338","CLXCD","TX",1977,0.73386
"3339","CLXCD","TX",1978,0.84708
"3340","CLXCD","TX",1979,1.10387
"3341","CLXCD","TX",1980,1.1935
"3342","CLXCD","TX",1981,1.45714
"3343","CLXCD","TX",1982,1.60241
"3344","CLXCD","TX",1983,1.68376
"3345","CLXCD","TX",1984,1.6802
"3346","CLXCD","TX",1985,1.59349
"3347","CLXCD","TX",1986,1.54645
"3348","CLXCD","TX",1987,1.53731
"3349","CLXCD","TX",1988,1.4653
"3350","CLXCD","TX",1989,1.44052
"3351","CLXCD","TX",1990,1.43835
"3352","CLXCD","TX",1991,1.48654
"3353","CLXCD","TX",1992,1.48082
"3354","CLXCD","TX",1993,1.42127
"3355","CLXCD","TX",1994,1.34478
"3356","CLXCD","TX",1995,1.33313
"3357","CLXCD","TX",1996,1.29217
"3358","CLXCD","TX",1997,1.26093
"3359","CLXCD","TX",1998,1.24926
"3360","CLXCD","TX",1999,1.21108
"3361","CLXCD","TX",2000,1.2288
"3362","CLXCD","TX",2001,1.33483
"3363","CLXCD","TX",2002,1.27599
"3364","CLXCD","TX",2003,1.26214
"3365","CLXCD","TX",2004,1.32058
"3366","CLXCD","TX",2005,1.34542
"3367","CLXCD","TX",2006,1.50535
"3368","CLXCD","TX",2007,1.65473
"3369","CLXCD","TX",2008,1.90476
"3370","CLXCD","TX",2009,1.89361
"3371","CLXCV","TX",1970,0.2329
"3372","CLXCV","TX",1971,0.58366
"3373","CLXCV","TX",1972,6.21964
"3374","CLXCV","TX",1973,35.76797
"3375","CLXCV","TX",1974,59.41273
"3376","CLXCV","TX",1975,79.21962
"3377","CLXCV","TX",1976,140.5432
"3378","CLXCV","TX",1977,198.40159
"3379","CLXCV","TX",1978,345.28959
"3380","CLXCV","TX",1979,615.46946
"3381","CLXCV","TX",1980,844.59955
"3382","CLXCV","TX",1981,1223.77433
"3383","CLXCV","TX",1982,1474.52397
"3384","CLXCV","TX",1983,1711.34121
"3385","CLXCV","TX",1984,1781.69357
"3386","CLXCV","TX",1985,1812.30451
"3387","CLXCV","TX",1986,1794.94217
"3388","CLXCV","TX",1987,1850.79963
"3389","CLXCV","TX",1988,1852.30738
"3390","CLXCV","TX",1989,1924.39985
"3391","CLXCV","TX",1990,1918.27893
"3392","CLXCV","TX",1991,1982.22987
"3393","CLXCV","TX",1992,1960.69349
"3394","CLXCV","TX",1993,2033.37969
"3395","CLXCV","TX",1994,1868.45415
"3396","CLXCV","TX",1995,1819.45234
"3397","CLXCV","TX",1996,1919.61289
"3398","CLXCV","TX",1997,1920.64645
"3399","CLXCV","TX",1998,1859.6418
"3400","CLXCV","TX",1999,1853.46518
"3401","CLXCV","TX",2000,1902.40362
"3402","CLXCV","TX",2001,1992.86733
"3403","CLXCV","TX",2002,1978.19537
"3404","CLXCV","TX",2003,2024.43185
"3405","CLXCV","TX",2004,2147.30428
"3406","CLXCV","TX",2005,2190.16775
"3407","CLXCV","TX",2006,2424.06198
"3408","CLXCV","TX",2007,2662.7217
"3409","CLXCV","TX",2008,3058.90695
"3410","CLXCV","TX",2009,2836.34499
"3411","COICB","TX",1960,0
"3412","COICB","TX",1961,0
"3413","COICB","TX",1962,0
"3414","COICB","TX",1963,0
"3415","COICB","TX",1964,0
"3416","COICB","TX",1965,0
